Date,"Total Cases","New Cases","New Cases 7-Day Moving Average","Case Growth","Cases Growth 7DMA","Total Deaths","New Deaths","New Deaths 7DMA","Death Growth","Death Growth 7DMA","Total Recoveries","New Recoveries","Recovery Rate","Active Cases","Case Fatality Rate (CFR)","Adjusted CFR","Total Deaths per MM Population","Total Cases per MM Population","Active Cases per ICU Bed"
2020-08-14,271881,2766,2768,1.03%,1.06%,3591,34,37,0.96%,1.07%,156623,1752,57.61%,111667,1.32%,2.24%,21.8,1650.88
2020-08-13,269115,2617,2781,0.98%,1.08%,3557,44,36,1.25%,1.05%,154871,1782,57.55%,110687,1.32%,2.25%,21.6,1634.08
2020-08-12,266498,2995,2832,1.14%,1.11%,3513,42,35,1.21%,1.04%,153089,1117,57.44%,109896,1.32%,2.24%,21.33,1618.19
2020-08-11,263503,2996,2783,1.15%,1.1%,3471,33,34,0.96%,1.02%,151972,1535,57.67%,108060,1.32%,2.23%,21.08,1600
2020-08-10,260507,2907,2629,1.13%,1.05%,3438,39,36,1.15%,1.1%,150437,2067,57.75%,106632,1.32%,2.23%,20.88,1581.81
2020-08-09,257600,2487,2408,0.97%,0.97%,3399,34,35,1.01%,1.07%,148370,1766,57.6%,105831,1.32%,2.24%,20.64,1564.16
2020-08-08,255113,2611,2179,1.03%,0.88%,3365,32,33,0.96%,1.03%,146604,1020,57.47%,105144,1.32%,2.24%,20.43,1549.06
2020-08-07,252502,2851,2120,1.14%,0.87%,3333,27,32,0.82%,0.99%,145584,1760,57.66%,103585,1.32%,2.24%,20.24,1533.21
2020-08-06,249651,2977,2109,1.21%,0.88%,3306,39,32,1.19%,1%,143824,2074,57.61%,102521,1.32%,2.25%,20.07,1515.89
2020-08-05,246674,2654,2069,1.09%,0.87%,3267,33,33,1.02%,1.06%,141750,1890,57.46%,101657,1.32%,2.25%,19.84,1497.82
2020-08-04,244020,1918,2119,0.79%,0.9%,3234,50,33,1.57%,1.08%,139860,1955,57.31%,100926,1.33%,2.26%,19.64,1481.7
2020-08-03,242102,1356,2268,0.56%,0.97%,3184,30,31,0.95%,1.02%,137905,1066,56.96%,101013,1.32%,2.26%,19.33,1470.06
2020-08-02,240746,886,2470,0.37%,1.07%,3154,22,32,0.7%,1.07%,136839,586,56.84%,100753,1.31%,2.25%,19.15,1461.82
2020-08-01,239860,2199,2669,0.93%,1.17%,3132,21,37,0.68%,1.24%,136253,1117,56.81%,100475,1.31%,2.25%,19.02,1456.44
2020-07-31,237661,2772,2715,1.18%,1.2%,3111,28,39,0.91%,1.33%,135136,2176,56.86%,99414,1.31%,2.25%,18.89,1443.09
2020-07-30,234889,2695,2683,1.16%,1.2%,3083,48,40,1.58%,1.38%,132960,2668,56.61%,98846,1.31%,2.27%,18.72,1426.26
2020-07-29,232194,3009,2706,1.31%,1.22%,3035,35,41,1.17%,1.41%,130292,2878,56.11%,98867,1.31%,2.28%,18.43,1409.89
2020-07-28,229185,2960,2668,1.31%,1.22%,3000,35,42,1.18%,1.47%,127414,1731,55.59%,98771,1.31%,2.3%,18.22,1391.62
2020-07-27,226225,2772,2682,1.24%,1.24%,2965,37,42,1.26%,1.52%,125683,1801,55.56%,97577,1.31%,2.3%,18,1373.65
2020-07-26,223453,2275,2704,1.03%,1.27%,2928,54,44,1.88%,1.61%,123882,1792,55.44%,96643,1.31%,2.31%,17.78,1356.82
2020-07-25,221178,2520,2730,1.15%,1.3%,2874,38,42,1.34%,1.55%,122090,1114,55.2%,96214,1.3%,2.3%,17.45,1343
2020-07-24,218658,2548,2757,1.18%,1.33%,2836,35,41,1.25%,1.55%,120976,1768,55.33%,94846,1.3%,2.29%,17.22,1327.7
2020-07-23,216110,2856,2827,1.34%,1.38%,2801,50,44,1.82%,1.66%,119208,2006,55.16%,94101,1.3%,2.3%,17.01,1312.23
2020-07-22,213254,2744,2809,1.3%,1.39%,2751,42,42,1.55%,1.63%,117202,1805,54.96%,93301,1.29%,2.29%,16.7,1294.89
2020-07-21,210510,3057,2922,1.47%,1.47%,2709,41,41,1.54%,1.6%,115397,1841,54.82%,92404,1.29%,2.29%,16.45,1278.23
2020-07-20,207453,2928,2937,1.43%,1.5%,2668,50,40,1.91%,1.58%,113556,1914,54.74%,91229,1.29%,2.3%,16.2,1259.67
2020-07-19,204525,2459,2961,1.22%,1.54%,2618,37,38,1.43%,1.54%,111642,1544,54.59%,90265,1.28%,2.29%,15.9,1241.89
2020-07-18,202066,2709,2991,1.36%,1.58%,2581,34,39,1.33%,1.63%,110098,1373,54.49%,89387,1.28%,2.29%,15.67,1226.96
2020-07-17,199357,3034,2988,1.55%,1.6%,2547,51,39,2.04%,1.63%,108725,1762,54.54%,88085,1.28%,2.29%,15.47,1210.51
2020-07-16,196323,2733,2976,1.41%,1.62%,2496,39,37,1.59%,1.57%,106963,1440,54.48%,86864,1.27%,2.28%,15.16,1192.08
2020-07-15,193590,3533,3065,1.86%,1.69%,2457,33,37,1.36%,1.61%,105523,2296,54.51%,85610,1.27%,2.28%,14.92,1175.49
2020-07-14,190057,3163,3059,1.69%,1.72%,2424,33,39,1.38%,1.72%,103227,4910,54.31%,84406,1.28%,2.29%,14.72,1154.04
2020-07-13,186894,3099,3039,1.69%,1.74%,2391,39,42,1.66%,1.9%,98317,4703,52.61%,86186,1.28%,2.37%,14.52,1134.83
2020-07-12,183795,2666,3054,1.47%,1.78%,2352,47,43,2.04%,1.97%,93614,5580,50.93%,87829,1.28%,2.45%,14.28,1116.01
2020-07-11,181129,2686,3064,1.51%,1.82%,2305,30,44,1.32%,2.07%,88034,1628,48.6%,90790,1.27%,2.55%,14,1099.82
2020-07-10,178443,2949,3150,1.68%,1.9%,2275,37,44,1.65%,2.09%,86406,1862,48.42%,89762,1.27%,2.57%,13.81,1083.51
2020-07-09,175494,3360,3174,1.95%,1.95%,2238,41,45,1.87%,2.17%,84544,3706,48.17%,88712,1.28%,2.58%,13.59,1065.61
2020-07-08,172134,3489,3268,2.07%,2.06%,2197,46,44,2.14%,2.19%,80838,2736,46.96%,89099,1.28%,2.65%,13.34,1045.21
2020-07-07,168645,3027,3309,1.83%,2.13%,2151,55,43,2.62%,2.2%,78102,1953,46.31%,88392,1.28%,2.68%,13.06,1024.02
2020-07-06,165618,3201,3402,1.97%,2.24%,2096,44,45,2.14%,2.34%,76149,3524,45.98%,87373,1.27%,2.68%,12.73,1005.64
2020-07-05,162417,2738,3519,1.71%,2.38%,2052,55,45,2.75%,2.4%,72625,1904,44.72%,87740,1.26%,2.75%,12.46,986.2
2020-07-04,159679,3288,3672,2.1%,2.54%,1997,29,43,1.47%,2.37%,70721,2673,44.29%,86961,1.25%,2.75%,12.13,969.58
2020-07-03,156391,3114,3702,2.03%,2.62%,1968,42,44,2.18%,2.45%,68048,1606,43.51%,86375,1.26%,2.81%,11.95,949.61
2020-07-02,153277,4019,3810,2.69%,2.77%,1926,38,44,2.01%,2.5%,66442,4334,43.35%,84909,1.26%,2.82%,11.69,930.71
2020-07-01,149258,3775,3800,2.59%,2.84%,1888,41,44,2.22%,2.56%,62108,2484,41.61%,85262,1.26%,2.95%,11.46,906.3
2020-06-30,145483,3682,3755,2.6%,2.89%,1847,64,43,3.59%,2.59%,59624,1844,40.98%,84012,1.27%,3%,11.22,883.38
2020-06-29,141801,4014,3716,2.91%,2.94%,1783,45,40,2.59%,2.48%,57780,2053,40.75%,82238,1.26%,2.99%,10.83,861.02
2020-06-28,137787,3809,3640,2.84%,2.97%,1738,43,39,2.54%,2.48%,55727,1409,40.44%,80322,1.26%,3.02%,10.55,836.65
2020-06-27,133978,3504,3600,2.69%,3.02%,1695,34,39,2.05%,2.51%,54318,1185,40.54%,77965,1.27%,3.03%,10.29,813.52
2020-06-26,130474,3868,3563,3.06%,3.08%,1661,40,39,2.47%,2.6%,53133,1638,40.72%,75680,1.27%,3.03%,10.09,792.24
2020-06-25,126606,3946,3473,3.22%,3.09%,1621,39,40,2.47%,2.73%,51495,1829,40.67%,73490,1.28%,3.05%,9.84,768.76
2020-06-24,122660,3462,3453,2.9%,3.19%,1582,37,40,2.39%,2.79%,49666,2031,40.49%,71412,1.29%,3.09%,9.61,744.8
2020-06-23,119198,3412,3531,2.95%,3.38%,1545,43,40,2.86%,2.93%,47635,880,39.96%,70018,1.3%,3.14%,9.38,723.78
2020-06-22,115786,3480,3595,3.1%,3.56%,1502,38,42,2.6%,3.15%,46755,1678,40.38%,67529,1.3%,3.11%,9.12,703.06
2020-06-21,112306,3531,3541,3.25%,3.63%,1464,39,42,2.74%,3.24%,45077,1084,40.14%,65765,1.3%,3.15%,8.89,681.93
2020-06-20,108775,3240,3485,3.07%,3.69%,1425,37,41,2.67%,3.25%,43993,1048,40.44%,63357,1.31%,3.14%,8.65,660.49
2020-06-19,105535,3243,3430,3.17%,3.76%,1388,45,42,3.35%,3.45%,42945,2781,40.69%,61202,1.32%,3.13%,8.43,640.81
2020-06-18,102292,3803,3463,3.86%,3.94%,1343,38,42,2.91%,3.6%,40164,1975,39.26%,60785,1.31%,3.24%,8.15,621.12
2020-06-17,98489,4008,3375,4.24%,4%,1305,43,42,3.41%,3.7%,38189,1925,38.77%,58995,1.33%,3.3%,7.92,598.03
2020-06-16,94481,3862,3258,4.26%,4.03%,1262,53,41,4.38%,3.76%,36264,17533,38.38%,56955,1.34%,3.36%,7.66,573.69
2020-06-15,90619,3099,3159,3.54%,4.08%,1209,38,40,3.25%,3.82%,18731,1,20.67%,70679,1.33%,6.06%,7.34,550.24
2020-06-14,87520,3141,3107,3.72%,4.17%,1171,32,40,2.81%,4.03%,18730,902,21.4%,67619,1.34%,5.88%,7.11,531.43
2020-06-13,84379,2856,3050,3.5%,4.26%,1139,44,42,4.02%,4.34%,17828,579,21.13%,65412,1.35%,6.01%,6.92,512.35
2020-06-12,81523,3471,3019,4.45%,4.38%,1095,46,41,4.39%,4.38%,17249,502,21.16%,63179,1.34%,5.97%,6.65,495.01
2020-06-11,78052,3187,2927,4.26%,4.45%,1049,37,38,3.66%,4.31%,16747,847,21.46%,60256,1.34%,5.89%,6.37,473.94
2020-06-10,74865,3190,2818,4.45%,4.46%,1012,37,38,3.79%,4.45%,15900,563,21.24%,57953,1.35%,5.98%,6.14,454.58
2020-06-09,71675,3171,2747,4.63%,4.56%,975,45,38,4.84%,4.66%,15337,777,21.4%,55363,1.36%,5.98%,5.92,435.21
2020-06-08,68504,2735,2710,4.16%,4.74%,930,42,37,4.73%,4.75%,14560,657,21.25%,53014,1.36%,6%,5.65,415.96
2020-06-07,65769,2743,2659,4.35%,4.87%,888,42,34,4.96%,4.56%,13903,578,21.14%,50978,1.35%,6%,5.39,399.35
2020-06-06,63026,2635,2631,4.36%,5.06%,846,35,34,4.32%,4.79%,13325,521,21.14%,48855,1.34%,5.97%,5.14,382.7
2020-06-05,60391,2828,2507,4.91%,5.03%,811,30,33,3.84%,4.86%,12804,643,21.2%,46776,1.34%,5.96%,4.92,366.7
2020-06-04,57563,2423,2463,4.39%,5.22%,781,35,32,4.69%,4.9%,12161,571,21.13%,44621,1.36%,6.03%,4.74,349.53
2020-06-03,55140,2695,2407,5.14%,5.35%,746,37,29,5.22%,4.62%,11590,470,21.02%,42804,1.35%,6.05%,4.53,334.81
2020-06-02,52445,2911,2242,5.88%,5.22%,709,37,27,5.51%,4.48%,11120,523,21.2%,40616,1.35%,5.99%,4.31,318.45
2020-06-01,49534,2381,1993,5.05%,4.84%,672,22,24,3.38%,4.29%,10597,816,21.39%,38265,1.36%,5.96%,4.08,300.77
2020-05-31,47153,2545,1935,5.71%,4.96%,650,40,24,6.56%,4.43%,9781,406,20.74%,36722,1.38%,6.23%,3.95,286.32
2020-05-30,44608,1764,1790,4.12%,4.83%,610,28,23,4.81%,4.38%,9375,360,21.02%,34623,1.37%,6.11%,3.7,270.86
2020-05-29,42844,2523,1806,6.26%,5.13%,582,23,21,4.11%,4.35%,9015,590,21.04%,33247,1.36%,6.06%,3.53,260.15
2020-05-28,40321,2029,1687,5.3%,5.08%,559,15,22,2.76%,4.61%,8425,500,20.89%,31337,1.39%,6.22%,3.39,244.83
2020-05-27,38292,1541,1651,4.19%,5.27%,544,22,23,4.21%,5.03%,7925,346,20.7%,29823,1.42%,6.42%,3.3,232.51
2020-05-26,36751,1166,1661,3.28%,5.59%,522,21,22,4.19%,5.04%,7579,245,20.62%,28650,1.42%,6.44%,3.17,223.15
2020-05-25,35585,1975,1674,5.88%,5.87%,501,21,22,4.38%,5.3%,7334,433,20.61%,27750,1.41%,6.39%,3.04,216.07
2020-05-24,33610,1532,1620,4.78%,6.06%,480,28,22,6.19%,5.59%,6901,415,20.53%,26229,1.43%,6.5%,2.91,204.08
2020-05-23,32078,1873,1583,6.2%,6.24%,452,20,20,4.63%,5.34%,6486,296,20.22%,25140,1.41%,6.51%,2.74,194.78
2020-05-22,30205,1694,1449,5.94%,6.02%,432,24,19,5.88%,5.45%,6190,588,20.49%,23583,1.43%,6.52%,2.62,183.41
2020-05-21,28511,1773,1378,6.63%,6.08%,408,22,18,5.7%,5.37%,5602,395,19.65%,22501,1.43%,6.79%,2.48,173.12
2020-05-20,26738,1617,1274,6.44%,5.97%,386,16,17,4.32%,5.3%,5207,214,19.47%,21145,1.44%,6.9%,2.34,162.35
2020-05-19,25121,1251,1209,5.24%,6.04%,370,21,17,6.02%,5.76%,4993,408,19.88%,19758,1.47%,6.9%,2.25,152.54
2020-05-18,23870,1602,1168,7.19%,6.18%,349,21,16,6.4%,5.56%,4585,212,19.21%,18936,1.46%,7.07%,2.12,144.94
2020-05-17,22268,1273,1087,6.06%,6.16%,328,14,14,4.46%,5.34%,4373,256,19.64%,17567,1.47%,6.98%,1.99,135.21
2020-05-16,20995,930,1032,4.63%,6.21%,314,16,14,5.37%,5.63%,4117,235,19.61%,16564,1.5%,7.09%,1.91,127.48
2020-05-15,20065,1202,990,6.37%,6.24%,298,15,13,5.3%,5.42%,3882,521,19.35%,15885,1.49%,7.13%,1.81,121.84
2020-05-14,18863,1041,920,5.84%,6.15%,283,14,12,5.2%,5.17%,3361,0,17.82%,15219,1.5%,7.77%,1.72,114.54
2020-05-13,17822,1162,872,6.97%,6.17%,269,19,12,7.6%,5.42%,3361,214,18.86%,14192,1.51%,7.41%,1.63,108.22
2020-05-12,16660,969,819,6.18%,6.21%,250,11,10,4.6%,4.57%,3147,245,18.89%,13263,1.5%,7.36%,1.52,101.16
2020-05-11,15691,1034,793,7.05%,6.43%,239,11,8,4.82%,3.99%,2902,252,18.49%,12550,1.52%,7.61%,1.45,95.28
2020-05-10,14657,887,743,6.44%,6.47%,228,14,7,6.54%,3.71%,2650,236,18.08%,11779,1.56%,7.92%,1.38,89
2020-05-09,13770,636,711,4.84%,6.63%,214,8,6,3.88%,2.93%,2414,313,17.53%,11142,1.55%,8.14%,1.3,83.61
2020-05-08,13134,709,699,5.71%,6.89%,206,7,5,3.52%,2.8%,2101,191,16%,10827,1.57%,8.93%,1.25,79.75
2020-05-07,12425,706,680,6.02%,7.14%,199,13,4,6.99%,2.47%,1910,507,15.37%,10316,1.6%,9.44%,1.21,75.45
2020-05-06,11719,790,659,7.23%,7.42%,186,3,3,1.64%,1.91%,1403,0,11.97%,10130,1.59%,11.71%,1.13,71.16
2020-05-05,10929,786,638,7.75%,7.8%,183,1,4,0.55%,2.41%,1403,194,12.84%,9343,1.67%,11.54%,1.11,66.36
2020-05-04,10143,688,604,7.28%,8.02%,182,5,4,2.82%,2.61%,1209,146,11.92%,8752,1.79%,13.08%,1.11,61.59
2020-05-03,9455,665,577,7.57%,8.29%,177,2,5,1.14%,2.9%,1063,886,11.24%,8215,1.87%,14.27%,1.07,57.41
2020-05-02,8790,552,542,6.7%,8.4%,175,5,5,2.94%,3.25%,177,3,2.01%,8438,1.99%,49.72%,1.06,53.37
2020-05-01,8238,571,507,7.45%,8.39%,170,2,6,1.19%,3.81%,174,14,2.11%,7894,2.06%,49.42%,1.03,50.02
2020-04-30,7667,564,497,7.94%,9.04%,168,5,6,3.07%,4.09%,160,10,2.09%,7339,2.19%,51.22%,1.02,46.55
2020-04-29,7103,641,476,9.92%,9.48%,163,8,6,5.16%,4.48%,150,11,2.11%,6790,2.29%,52.08%,0.99,43.13
2020-04-28,6462,549,440,9.28%,9.71%,155,3,6,1.97%,5.04%,139,8,2.15%,6168,2.4%,52.72%,0.94,39.24
2020-04-27,5913,497,424,9.18%,10.48%,152,7,7,4.83%,6.04%,131,9,2.22%,5630,2.57%,53.71%,0.92,35.9
2020-04-26,5416,418,423,8.36%,12.03%,145,5,8,3.57%,6.92%,122,9,2.25%,5149,2.68%,54.31%,0.88,32.89
2020-04-25,4998,309,408,6.59%,12.92%,140,9,8,6.87%,7.6%,113,1,2.26%,4745,2.8%,55.34%,0.85,30.35
2020-04-24,4689,503,407,12.02%,14.35%,131,4,8,3.15%,8.33%,112,4,2.39%,4446,2.79%,53.91%,0.8,28.47
2020-04-23,4186,414,373,10.98%,15.05%,127,7,10,5.83%,11.45%,108,16,2.58%,3951,3.03%,54.04%,0.77,25.42
2020-04-22,3772,390,363,11.53%,17.44%,120,10,10,9.09%,13.47%,92,5,2.44%,3560,3.18%,56.6%,0.73,22.9
2020-04-21,3382,434,339,14.72%,18.89%,110,9,9,8.91%,13.42%,87,2,2.57%,3185,3.25%,55.84%,0.67,20.54
2020-04-20,2948,492,306,20.03%,20.5%,101,10,9,10.99%,14.71%,85,10,2.88%,2762,3.43%,54.3%,0.61,17.9
2020-04-19,2456,312,262,14.55%,21.83%,91,7,8,8.33%,15.24%,75,9,3.05%,2290,3.71%,54.82%,0.55,14.91
2020-04-18,2144,306,237,16.65%,23.87%,84,9,8,12%,15.96%,66,8,3.08%,1994,3.92%,56%,0.51,13.02
2020-04-17,1838,266,202,16.92%,23.45%,75,15,7,25%,15.83%,58,9,3.16%,1705,4.08%,56.39%,0.46,11.16
2020-04-16,1572,341,177,27.7%,25.1%,60,10,6,20%,16.34%,49,0,3.12%,1463,3.82%,55.05%,0.36,9.55
2020-04-15,1231,219,145,21.64%,28.48%,50,4,4,8.7%,14.2%,49,7,3.98%,1132,4.06%,50.51%,0.3,7.47
2020-04-14,1012,209,121,26.03%,30.09%,46,7,4,17.95%,15.47%,42,0,4.15%,924,4.55%,52.27%,0.28,6.14
2020-04-13,803,182,97,29.31%,31.14%,39,5,4,14.71%,18.86%,42,3,5.23%,722,4.86%,48.15%,0.24,4.88
2020-04-12,621,139,76,28.84%,32.63%,34,4,4,13.33%,21.52%,39,3,6.28%,548,5.48%,46.58%,0.21,3.77
2020-04-11,482,58,59,13.68%,32.18%,30,3,3,11.11%,21.4%,36,3,7.47%,416,6.22%,45.45%,0.18,2.93
2020-04-10,424,94,52,28.48%,32.34%,27,6,3,28.57%,24.58%,33,0,7.78%,364,6.37%,45%,0.16,2.57
2020-04-09,330,112,39,51.38%,29.54%,21,1,2,5%,20.5%,33,0,10%,276,6.36%,38.89%,0.13,2
2020-04-08,218,54,23,32.93%,22.73%,20,3,2,17.65%,19.78%,33,0,15.14%,165,9.17%,37.74%,0.12,1.32
2020-04-07,164,41,16,33.33%,18.87%,17,5,2,41.67%,20.12%,33,0,20.12%,114,10.37%,34%,0.1,1
2020-04-06,123,35,11,39.77%,14.69%,12,3,1,33.33%,14.17%,33,0,26.83%,78,9.76%,26.67%,0.07,0.75
2020-04-05,88,18,6,25.71%,9.3%,9,1,1,12.5%,9.4%,33,3,37.5%,46,10.23%,21.43%,0.05,0.53
2020-04-04,70,9,3,14.75%,5.63%,8,2,0,33.33%,7.62%,30,4,42.86%,32,11.43%,21.05%,0.05,0.43
2020-04-03,61,5,2,8.93%,3.52%,6,0,0,0,2.86%,26,1,42.62%,29,9.84%,18.75%,0.04,0.37
2020-04-02,56,2,2,3.7%,3.55%,6,0,0,0,2.86%,25,0,44.64%,25,10.71%,19.35%,0.04,0.34
2020-04-01,54,3,2,5.88%,4.85%,6,1,0,20%,2.86%,25,0,46.3%,23,11.11%,19.35%,0.04,0.33
2020-03-31,51,2,2,4.08%,4.01%,5,0,0,0,3.57%,25,6,49.02%,21,9.8%,16.67%,0.03,0.31
2020-03-30,49,1,2,2.08%,6.02%,5,0,0,0,8.33%,19,4,38.78%,25,10.2%,20.83%,0.03,0.3
2020-03-29,48,0,3,0,8.9%,5,0,0,0,15.48%,15,0,31.25%,28,10.42%,25%,0.03,0.29
2020-03-28,48,0,3,0,10.04%,5,0,0,0,15.48%,15,4,31.25%,28,10.42%,25%,0.03,0.29
2020-03-27,48,4,4,9.09%,13.62%,5,0,1,0,29.76%,11,0,22.92%,32,10.42%,31.25%,0.03,0.29
2020-03-26,44,5,4,12.82%,14.84%,5,0,1,0,29.76%,11,4,25%,28,11.36%,31.25%,0.03,0.27
2020-03-25,39,0,4,0,16.07%,5,1,1,25%,29.76%,7,2,17.95%,27,12.82%,41.67%,0.03,0.24
2020-03-24,39,6,4,18.18%,21.78%,4,1,1,33.33%,26.19%,5,0,12.82%,30,10.26%,44.44%,0.02,0.24
2020-03-23,33,6,4,22.22%,22.76%,3,1,0,50%,21.43%,5,2,15.15%,25,9.09%,37.5%,0.02,0.2
2020-03-22,27,2,3,8%,28.15%,2,0,0,0,14.29%,3,0,11.11%,22,7.41%,40%,0.01,0.16
2020-03-21,25,5,3,25%,36.54%,2,1,0,100%,14.29%,3,0,12%,20,8%,40%,0.01,0.15
2020-03-20,20,3,2,17.65%,32.96%,1,0,0,0,0,3,0,15%,16,5%,25%,0.01,0.12
2020-03-19,17,3,2,21.43%,30.44%,1,0,0,0,0,3,0,17.65%,13,5.88%,25%,0.01,0.1
2020-03-18,14,4,2,40%,27.38%,1,1,0,0,0,3,0,21.43%,10,7.14%,25%,0.01,0.09
2020-03-17,10,2,1,25%,21.67%,0,0,0,0,0,3,1,30%,7,0%,0%,0,0.06
2020-03-16,8,3,1,60%,18.1%,0,0,0,0,0,2,2,25%,6,0%,0%,0,0.05
2020-03-15,5,2,0,66.67%,9.52%,0,0,0,0,0,0,0,0%,5,0%,0,0,0.03
2020-03-14,3,0,0,0,0,0,0,0,0,0,0,0,0%,3,0%,0,0,0.02
2020-03-13,3,0,1,0,0,0,0,0,0,0,0,0,0%,3,0%,0,0,0.02
2020-03-12,3,0,1,0,0,0,0,0,0,0,0,0,0%,3,0%,0,0,0.02
2020-03-11,3,0,1,0,0,0,0,0,0,0,0,0,0%,3,0%,0,0,0.02
2020-03-10,3,0,1,0,0,0,0,0,0,0,0,0,0%,3,0%,0,0,0.02
2020-03-09,3,0,2,0,0,0,0,0,0,0,0,0,0%,3,0%,0,0,0.02
2020-03-08,3,3,3,0,0,0,0,0,0,0,0,0,0%,3,0%,0,0,0.02
